"codigo_ocorrencia";"aeronave_matricula";"aeronave_operador_categoria";"aeronave_tipo_veiculo";"aeronave_fabricante";"aeronave_modelo";"aeronave_tipo_icao";"aeronave_motor_tipo";"aeronave_motor_quantidade";"aeronave_pmd";"aeronave_pmd_categoria";"aeronave_assentos";"aeronave_ano_fabricacao";"aeronave_pais_fabricante";"aeronave_pais_registro";"aeronave_registro_categoria";"aeronave_registro_segmento";"aeronave_voo_origem";"aeronave_voo_destino";"aeronave_fase_operacao";"aeronave_fase_operacao_icao";"aeronave_tipo_operacao";"aeronave_nivel_dano";"total_fatalidades";"aeronave_dia_extracao"
"201011145295113";"PPGJZ";"AEROCLUBE";"AVIÃO";"AERO BOERO";"AB-115";"AB11";"PISTÃO";"MONOMOTOR";"770";"ATÉ 2250 KG";"2";"1992";"ARGENTINA";"BRASIL";"PRI";"INSTRUÇÃO";"****";"****";"DECOLAGEM";"TAKEOFF";"VOO DE INSTRUÇÃO";"LEVE";"0";"2019-05-31"
"201309189954598";"PPGJZ";"AEROCLUBE";"AVIÃO";"AERO BOERO";"AB-115";"AB11";"PISTÃO";"MONOMOTOR";"770";"ATÉ 2250 KG";"2";"1992";"ARGENTINA";"BRASIL";"PRI";"INSTRUÇÃO";"****";"****";"POUSO";"LANDING";"VOO DE INSTRUÇÃO";"SUBSTANCIAL";"0";"2019-05-31"
"201404133711085";"PTHVM";"ESCOLA DE AVIAÇÃO";"HELICÓPTERO";"ROBINSON HELICOPTER";"R22";"R22";"PISTÃO";"MONOMOTOR";"622";"ATÉ 2250 KG";"2";"1990";"ESTADOS UNIDOS";"BRASIL";"PRI";"INSTRUÇÃO";"****";"****";"TÁXI";"TAXI";"VOO DE INSTRUÇÃO";"NENHUM";"0";"2019-05-31"
"201102021820724";"PTEIW";"OPERADOR PARTICULAR";"AVIÃO";"EMBRAER";"EMB-810C";"PA34";"PISTÃO";"BIMOTOR";"2073";"ATÉ 2250 KG";"7";"1977";"BRASIL";"BRASIL";"TPP";"PARTICULAR";"****";"****";"POUSO";"LANDING";"VOO PRIVADO";"LEVE";"0";"2019-05-31"
"201112105075499";"PTEIW";"OPERADOR PARTICULAR";"AVIÃO";"EMBRAER";"EMB-810C";"PA34";"PISTÃO";"BIMOTOR";"2073";"ATÉ 2250 KG";"7";"1977";"BRASIL";"BRASIL";"TPP";"PARTICULAR";"****";"****";"CRUZEIRO";"EN ROUTE";"VOO PRIVADO";"NENHUM";"0";"2019-05-31"
"201302259331285";"PTEIW";"OPERADOR PARTICULAR";"AVIÃO";"EMBRAER";"EMB-810C";"PA34";"PISTÃO";"BIMOTOR";"2073";"ATÉ 2250 KG";"7";"1977";"BRASIL";"BRASIL";"TPP";"PARTICULAR";"****";"****";"CORRIDA APÓS POUSO";"LANDING";"VOO PRIVADO";"LEVE";"0";"2019-05-31"
"200910244096665";"PPGLQ";"ESCOLA DE AVIAÇÃO";"AVIÃO";"AERO BOERO";"AB-115";"AB11";"PISTÃO";"MONOMOTOR";"770";"ATÉ 2250 KG";"2";"1992";"ARGENTINA";"BRASIL";"PRI";"INSTRUÇÃO";"****";"****";"POUSO";"LANDING";"VOO DE INSTRUÇÃO";"LEVE";"0";"2019-05-31"
"201410201886411";"PPGYD";"AEROCLUBE";"AVIÃO";"NEIVA INDUSTRIA AERONAUTICA";"56-B";"PAUL";"PISTÃO";"MONOMOTOR";"660";"ATÉ 2250 KG";"2";"1950";"BRASIL";"BRASIL";"PRI";"INSTRUÇÃO";"****";"****";"TÁXI";"TAXI";"VOO DE INSTRUÇÃO";"NENHUM";"0";"2019-05-31"
"201312188994022";"PPFGM";"AEROCLUBE";"AVIÃO";"AERO BOERO";"AB-115";"AB11";"PISTÃO";"MONOMOTOR";"770";"ATÉ 2250 KG";"3";"1988";"ARGENTINA";"BRASIL";"PRI";"INSTRUÇÃO";"****";"****";"TÁXI";"TAXI";"VOO DE INSTRUÇÃO";"NENHUM";"0";"2019-05-31"
"200909278651212";"PPFGM";"AEROCLUBE";"AVIÃO";"AERO BOERO";"AB-115";"AB11";"PISTÃO";"MONOMOTOR";"770";"ATÉ 2250 KG";"3";"1988";"ARGENTINA";"BRASIL";"PRI";"INSTRUÇÃO";"****";"****";"CORRIDA APÓS POUSO";"LANDING";"VOO DE INSTRUÇÃO";"LEVE";"0";"2019-05-31"
"201008245248720";"PPFGM";"AEROCLUBE";"AVIÃO";"AERO BOERO";"AB-115";"AB11";"PISTÃO";"MONOMOTOR";"770";"ATÉ 2250 KG";"3";"1988";"ARGENTINA";"BRASIL";"PRI";"INSTRUÇÃO";"****";"****";"ARREMETIDA NO SOLO";"APPROACH";"VOO DE INSTRUÇÃO";"NENHUM";"0";"2019-05-31"
"201612202232496";"PPFGM";"AEROCLUBE";"AVIÃO";"AERO BOERO";"AB-115";"AB11";"PISTÃO";"MONOMOTOR";"770";"ATÉ 2250 KG";"3";"1988";"ARGENTINA";"BRASIL";"PIN";"INSTRUÇÃO";"SBLO";"SBLO";"CRUZEIRO";"EN ROUTE";"VOO DE INSTRUÇÃO";"NENHUM";"0";"2019-05-31"
"201602121542069";"PPFGM";"AEROCLUBE";"AVIÃO";"AERO BOERO";"AB-115";"AB11";"PISTÃO";"MONOMOTOR";"770";"ATÉ 2250 KG";"3";"1988";"ARGENTINA";"BRASIL";"PRI";"INSTRUÇÃO";"SBBU";"SBLO";"CORRIDA APÓS POUSO";"LANDING";"VOO DE INSTRUÇÃO";"NENHUM";"0";"2019-05-31"
"201007319803937";"PPFGM";"AEROCLUBE";"AVIÃO";"AERO BOERO";"AB-115";"AB11";"PISTÃO";"MONOMOTOR";"770";"ATÉ 2250 KG";"3";"1988";"ARGENTINA";"BRASIL";"PIN";"INSTRUÇÃO";"****";"****";"MANOBRA";"MANEUVERING";"VOO DE INSTRUÇÃO";"INDETERMINADO";"0";"2019-05-31"
"201608151227444";"PPFGM";"AEROCLUBE";"AVIÃO";"AERO BOERO";"AB-115";"AB11";"PISTÃO";"MONOMOTOR";"770";"ATÉ 2250 KG";"3";"1988";"ARGENTINA";"BRASIL";"PRI";"INSTRUÇÃO";"SBLO";"SBLO";"CORRIDA APÓS POUSO";"LANDING";"VOO DE INSTRUÇÃO";"LEVE";"0";"2019-05-31"
"201111277809762";"PTION";"OPERADOR PARTICULAR";"AVIÃO";"CESSNA AIRCRAFT";"177B";"C177";"PISTÃO";"MONOMOTOR";"1134";"ATÉ 2250 KG";"4";"1973";"ESTADOS UNIDOS";"BRASIL";"TPP";"PARTICULAR";"SSKT";"SSKT";"CRUZEIRO";"EN ROUTE";"VOO PRIVADO";"LEVE";"0";"2019-05-31"
"201012134945632";"PTIUQ";"OPERADOR DE AERONAVE";"AVIÃO";"CESSNA AIRCRAFT";"402B";"C402";"PISTÃO";"BIMOTOR";"2858";"ENTRE 2250 E 5700 KG";"10";"1973";"ESTADOS UNIDOS";"BRASIL";"TPX";"TÁXI AÉREO";"****";"****";"CORRIDA APÓS POUSO";"LANDING";"TÁXI AÉREO";"SUBSTANCIAL";"0";"2019-05-31"
"201712111758299";"PPFGR";"AEROCLUBE";"AVIÃO";"AERO BOERO";"AB-115";"AB11";"PISTÃO";"MONOMOTOR";"770";"ATÉ 2250 KG";"2";"1988";"ARGENTINA";"BRASIL";"PIN";"INSTRUÇÃO";"SSER";"SSER";"CORRIDA APÓS POUSO";"LANDING";"VOO DE INSTRUÇÃO";"LEVE";"0";"2019-05-31"
"201403281141656";"PTLJB";"OPERADOR DE AERONAVE";"AVIÃO";"EMBRAER";"EMB-810C";"PA34";"PISTÃO";"BIMOTOR";"2073";"ATÉ 2250 KG";"7";"1979";"BRASIL";"BRASIL";"TPX";"TÁXI AÉREO";"SSCL";"SIFH";"CORRIDA APÓS POUSO";"LANDING";"TÁXI AÉREO";"SUBSTANCIAL";"0";"2019-05-31"
"201904051759466";"PTNYT";"OPERADOR PARTICULAR";"AVIÃO";"NEIVA INDUSTRIA AERONAUTICA";"EMB-711T";"P28T";"PISTÃO";"MONOMOTOR";"1247";"ATÉ 2250 KG";"4";"1980";"BRASIL";"BRASIL";"TPP";"PARTICULAR";"SNPA";"SBPR";"APROXIMAÇÃO FINAL";"APPROACH";"VOO PRIVADO";"NENHUM";"0";"2019-05-31"
"201603141907185";"PTEOO";"OPERADOR PARTICULAR";"AVIÃO";"NEIVA INDUSTRIA AERONAUTICA";"EMB-721C";"P32R";"PISTÃO";"MONOMOTOR";"1633";"ATÉ 2250 KG";"7";"1977";"BRASIL";"BRASIL";"TPP";"PARTICULAR";"****";"****";"DECOLAGEM";"TAKEOFF";"VOO PRIVADO";"LEVE";"0";"2019-05-31"
"200904179907254";"PTEOO";"OPERADOR PARTICULAR";"AVIÃO";"NEIVA INDUSTRIA AERONAUTICA";"EMB-721C";"P32R";"PISTÃO";"MONOMOTOR";"1633";"ATÉ 2250 KG";"7";"1977";"BRASIL";"BRASIL";"TPP";"PARTICULAR";"****";"****";"POUSO";"LANDING";"VOO PRIVADO";"SUBSTANCIAL";"0";"2019-05-31"
"201106283287320";"PPGXB";"AEROCLUBE";"AVIÃO";"NEIVA INDUSTRIA AERONAUTICA";"56-C";"PAUL";"PISTÃO";"MONOMOTOR";"660";"ATÉ 2250 KG";"2";"1962";"BRASIL";"BRASIL";"PRI";"INSTRUÇÃO";"SBBP";"SBBP";"CORRIDA APÓS POUSO";"LANDING";"VOO DE INSTRUÇÃO";"LEVE";"0";"2019-05-31"
"201501064101373";"PPGXB";"AEROCLUBE";"AVIÃO";"NEIVA INDUSTRIA AERONAUTICA";"56-C";"PAUL";"PISTÃO";"MONOMOTOR";"660";"ATÉ 2250 KG";"2";"1962";"BRASIL";"BRASIL";"PRI";"INSTRUÇÃO";"SBBP";"SDVH";"TÁXI";"TAXI";"VOO DE INSTRUÇÃO";"LEVE";"0";"2019-05-31"
"201612081508285";"PPGXB";"AEROCLUBE";"AVIÃO";"NEIVA INDUSTRIA AERONAUTICA";"56-C";"PAUL";"PISTÃO";"MONOMOTOR";"660";"ATÉ 2250 KG";"2";"1962";"BRASIL";"BRASIL";"PRI";"INSTRUÇÃO";"SBBP";"SBBP";"CORRIDA APÓS POUSO";"LANDING";"VOO DE INSTRUÇÃO";"NENHUM";"0";"2019-05-31"
"201310029352749";"PTVLO";"OPERADOR DE AERONAVE";"AVIÃO";"EMBRAER";"EMB-810D";"PA34";"PISTÃO";"BIMOTOR";"2155";"ATÉ 2250 KG";"6";"1990";"BRASIL";"BRASIL";"TPX";"TÁXI AÉREO";"SBBW";"SBCG";"CORRIDA APÓS POUSO";"LANDING";"TÁXI AÉREO";"SUBSTANCIAL";"0";"2019-05-31"
"201807271407438";"PTVLO";"OPERADOR DE AERONAVE";"AVIÃO";"EMBRAER";"EMB-810D";"PA34";"PISTÃO";"BIMOTOR";"2155";"ATÉ 2250 KG";"6";"1990";"BRASIL";"BRASIL";"TPX";"TÁXI AÉREO";"SSEX";"SBCG";"APROXIMAÇÃO FINAL";"APPROACH";"VOO NÃO REGULAR";"NENHUM";"0";"2019-05-31"
"200911298090071";"PTVIZ";"OPERADOR PARTICULAR";"AVIÃO";"NEIVA INDUSTRIA AERONAUTICA";"EMB-810D";"PA34";"PISTÃO";"BIMOTOR";"2155";"ATÉ 2250 KG";"6";"1988";"BRASIL";"BRASIL";"TPP";"PARTICULAR";"****";"****";"POUSO";"LANDING";"VOO PRIVADO";"LEVE";"0";"2019-05-31"
"201905171746109";"PTVIZ";"OPERADOR PARTICULAR";"AVIÃO";"NEIVA INDUSTRIA AERONAUTICA";"EMB-810D";"PA34";"PISTÃO";"BIMOTOR";"2155";"ATÉ 2250 KG";"6";"1988";"BRASIL";"BRASIL";"TPP";"PARTICULAR";"SJBH";"SWHP";"DECOLAGEM";"TAKEOFF";"VOO PRIVADO";"SUBSTANCIAL";"0";"2019-05-31"
"201401263178485";"PTVIZ";"OPERADOR PARTICULAR";"AVIÃO";"NEIVA INDUSTRIA AERONAUTICA";"EMB-810D";"PA34";"PISTÃO";"BIMOTOR";"2155";"ATÉ 2250 KG";"6";"1988";"BRASIL";"BRASIL";"TPP";"PARTICULAR";"****";"****";"TÁXI";"TAXI";"VOO PRIVADO";"NENHUM";"0";"2019-05-31"
"201507061028454";"PTVIZ";"OPERADOR PARTICULAR";"AVIÃO";"NEIVA INDUSTRIA AERONAUTICA";"EMB-810D";"PA34";"PISTÃO";"BIMOTOR";"2155";"ATÉ 2250 KG";"6";"1988";"BRASIL";"BRASIL";"TPP";"PARTICULAR";"SDCO";"SBMT";"APROXIMAÇÃO FINAL";"APPROACH";"VOO PRIVADO";"NENHUM";"0";"2019-05-31"
"201212213571828";"PTLVZ";"OPERADOR PARTICULAR";"AVIÃO";"BEECH AIRCRAFT";"58";"BE58";"PISTÃO";"BIMOTOR";"2449";"ENTRE 2250 E 5700 KG";"6";"1982";"ESTADOS UNIDOS";"BRASIL";"TPP";"PARTICULAR";"****";"****";"POUSO";"LANDING";"VOO PRIVADO";"NENHUM";"0";"2019-05-31"
"201406259291471";"PTEUK";"OPERADOR PARTICULAR";"AVIÃO";"EMBRAER";"EMB-810C";"PA34";"PISTÃO";"BIMOTOR";"2073";"ATÉ 2250 KG";"7";"1979";"BRASIL";"BRASIL";"TPP";"PARTICULAR";"****";"****";"DECOLAGEM";"TAKEOFF";"VOO PRIVADO";"LEVE";"0";"2019-05-31"
