ibge;anomes;qtd_familias_beneficiarias_bolsa_familia;valor_repassado_bolsa_familia
150840;201901;3649;678366.0
160005;201901;915;235131.0
160010;201901;2133;488629.0
160015;201901;1763;472635.0
160020;201901;1367;283591.0
160021;201901;802;272216.0
160023;201901;768;157399.0
160025;201901;1711;429231.0
160027;201901;6443;1354149.0
160030;201901;31176;6022895.0
160040;201901;4066;1332382.0
160050;201901;2193;352561.0
160053;201901;2613;658866.0
160055;201901;576;161008.0
160060;201901;14818;3227312.0
160070;201901;2078;635547.0
160080;201901;2382;767785.0
170025;201901;231;43175.0
170030;201901;581;110274.0
170035;201901;601;109453.0
170040;201901;836;191754.0
170070;201901;665;123003.0
170100;201901;1326;281606.0
170105;201901;251;43418.0
170110;201901;384;81376.0
170130;201901;535;103630.0
170190;201901;411;64979.0
170200;201901;438;58584.0
170210;201901;7218;944755.0
170215;201901;745;178709.0
170220;201901;3190;539181.0
170230;201901;396;61838.0
170240;201901;1370;314182.0
170255;201901;1510;282855.0
170270;201901;407;67530.0
170290;201901;2004;494339.0
170300;201901;1079;225222.0
170305;201901;295;48030.0
170307;201901;435;100780.0
170310;201901;605;93225.0
170320;201901;439;85867.0
170330;201901;558;147722.0
170360;201901;207;41255.0
170370;201901;482;86789.0
170380;201901;775;127548.0
170382;201901;311;69272.0
170384;201901;731;155463.0
170386;201901;200;29768.0
170388;201901;217;45988.0
170389;201901;602;143362.0
170390;201901;866;205343.0
170410;201901;260;67368.0
170460;201901;175;34774.0
170510;201901;391;97072.0
170550;201901;1931;259525.0
170555;201901;559;89591.0
170560;201901;459;101513.0
170600;201901;667;116401.0
170610;201901;756;160029.0
170625;201901;96;17778.0
170650;201901;518;97259.0
170700;201901;1404;245574.0
170710;201901;696;126940.0
170720;201901;1150;235367.0
170730;201901;383;66248.0
170740;201901;1219;283762.0
170755;201901;309;56571.0
170765;201901;461;73890.0
170770;201901;1002;191420.0
170820;201901;1559;264484.0
170825;201901;480;91817.0
170830;201901;889;214052.0
170900;201901;1693;425728.0
170930;201901;1446;229838.0
170950;201901;2712;370218.0
170980;201901;210;43546.0
171050;201901;1032;282573.0
171070;201901;770;128261.0
171090;201901;595;87286.0
171110;201901;202;32114.0
171150;201901;401;74581.0
171180;201901;233;38111.0
171190;201901;991;245386.0
171195;201901;462;97927.0
171200;201901;185;35090.0
171215;201901;179;34043.0
171240;201901;390;112032.0
171245;201901;280;57601.0
171250;201901;485;76101.0
171270;201901;164;34718.0
171280;201901;396;69070.0
171320;201901;1550;260817.0
171330;201901;1181;188142.0
171360;201901;760;189768.0
171370;201901;341;64241.0
171380;201901;814;158954.0
171395;201901;374;86183.0
171420;201901;749;139573.0
171430;201901;554;111924.0
171488;201901;1112;214225.0
171500;201901;466;105136.0
171510;201901;469;133272.0
171515;201901;192;39405.0
171525;201901;313;51609.0
171550;201901;142;32745.0
171570;201901;589;109962.0
171575;201901;577;99153.0
171610;201901;1772;272734.0
171620;201901;1700;416555.0
171630;201901;502;88935.0
171650;201901;756;121587.0
171660;201901;898;167990.0
171665;201901;612;98236.0
171670;201901;840;141495.0
171700;201901;536;108308.0
171720;201901;428;83445.0
171750;201901;329;46087.0
171780;201901;605;128588.0
171790;201901;670;129929.0
171800;201901;313;62698.0
171820;201901;3942;657839.0
171830;201901;854;146971.0
171840;201901;364;72507.0
171845;201901;269;54441.0
171850;201901;543;151986.0
171855;201901;591;104340.0
171865;201901;158;30135.0
171870;201901;306;56337.0
171875;201901;712;180698.0
171880;201901;734;159203.0
171884;201901;280;48002.0
171886;201901;446;61732.0
171888;201901;293;67646.0
171889;201901;201;35762.0
171890;201901;535;106662.0
171900;201901;182;34579.0
172000;201901;269;44202.0
172010;201901;583;148133.0
172015;201901;139;30010.0
172020;201901;1611;292366.0
172025;201901;327;76960.0
172030;201901;808;219018.0
172049;201901;501;84520.0
172065;201901;898;189186.0
172080;201901;1182;233363.0
172085;201901;140;23279.0
172090;201901;2236;500004.0
172093;201901;190;43326.0
172097;201901;177;35027.0
172100;201901;12961;2056173.0
172110;201901;870;282380.0
172120;201901;2231;510197.0
172125;201901;114;25028.0
172130;201901;310;74463.0
172208;201901;1344;244832.0
172210;201901;1336;227968.0
210005;201901;8922;1359510.0
210010;201901;1421;300092.0
210015;201901;2543;559266.0
210020;201901;5849;1224540.0
210030;201901;3739;702095.0
210040;201901;1383;265955.0
210043;201901;4051;840510.0
210047;201901;4740;1357368.0
210050;201901;1216;257571.0
210055;201901;1329;331465.0
210060;201901;4699;1079897.0
210070;201901;6128;1668584.0
210080;201901;3547;1122854.0
210083;201901;4150;1170069.0
210087;201901;2203;439835.0
210090;201901;7696;1651023.0
210095;201901;4669;911979.0
210100;201901;5145;1193133.0
210110;201901;2344;672300.0
210120;201901;13093;2414709.0
210125;201901;3081;542355.0
210130;201901;2974;618455.0
210135;201901;1060;262696.0
210140;201901;8525;1551746.0
210150;201901;3365;515159.0
210160;201901;10201;1684153.0
210170;201901;11619;2700945.0
210173;201901;1716;546284.0
210177;201901;2551;582376.0
210180;201901;1070;256763.0
210190;201901;3514;780867.0
210193;201901;888;176762.0
210197;201901;1519;360909.0
210200;201901;5535;1237055.0
210203;201901;4938;946092.0
210207;201901;2358;430565.0
210210;201901;6729;2047043.0
210215;201901;1748;472245.0
210220;201901;4990;1153011.0
210230;201901;3936;829307.0
210232;201901;6735;1261092.0
210235;201901;2612;681864.0
210237;201901;2051;653752.0
210240;201901;2074;503645.0
210250;201901;4341;1261302.0
210255;201901;1601;329073.0
210260;201901;3946;871834.0
210270;201901;3637;878371.0
210275;201901;2644;598540.0
210280;201901;3205;745982.0
210290;201901;5257;1297811.0
210300;201901;18962;3181317.0
210310;201901;2323;490553.0
210312;201901;2032;476067.0
210315;201901;2097;505377.0
210317;201901;3197;848141.0
210320;201901;14251;3614468.0
210325;201901;2547;637373.0
210330;201901;14219;2450509.0
210340;201901;6846;1409134.0
210350;201901;6987;1734334.0
210355;201901;3286;994183.0
210360;201901;9925;2207897.0
210370;201901;7154;1493343.0
210375;201901;1617;258452.0
210380;201901;3781;665969.0
210390;201901;1994;546665.0
210400;201901;3262;794136.0
210405;201901;3603;582313.0
210407;201901;1301;293720.0
210408;201901;1933;477295.0
210409;201901;2832;812142.0
210410;201901;2086;435417.0
210420;201901;3017;743929.0
210430;201901;1730;352293.0
210440;201901;3269;673625.0
210450;201901;1749;301639.0
210455;201901;2177;376420.0
210460;201901;2531;650843.0
210462;201901;1076;246741.0
210465;201901;1934;428220.0
210467;201901;4108;1112639.0
210470;201901;1050;199027.0
210480;201901;9877;1852723.0
210490;201901;2614;583997.0
210500;201901;4668;1132166.0
210510;201901;4752;1397929.0
210515;201901;2726;766356.0
210520;201901;1807;391896.0
210530;201901;14033;2414415.0
210535;201901;2434;616673.0
210540;201901;8838;1741055.0
210542;201901;4023;788517.0
210545;201901;1798;428252.0
210547;201901;2380;578503.0
210550;201901;3752;979052.0
210560;201901;2440;532971.0
210565;201901;998;290735.0
210570;201901;8152;1767027.0
210580;201901;1998;347904.0
210590;201901;3163;897652.0
210592;201901;2054;528793.0
210594;201901;1414;289961.0
210596;201901;1718;369032.0
210598;201901;1451;320934.0
210600;201901;1849;323926.0
210610;201901;1865;480901.0
210620;201901;1841;455988.0
210630;201901;2196;549719.0
210632;201901;3020;668523.0
210635;201901;1391;306416.0
210637;201901;1634;444608.0
210640;201901;3852;1277628.0
210650;201901;5847;1464704.0
210660;201901;5845;1128578.0
210663;201901;1915;426967.0
210667;201901;1544;426760.0
210670;201901;3456;974242.0
210675;201901;3477;797737.0
210680;201901;2916;670195.0
210690;201901;5623;1336227.0
210700;201901;1699;324645.0
210710;201901;3785;1007367.0
210720;201901;2343;672147.0
210725;201901;783;214407.0
210730;201901;771;138186.0
210735;201901;3361;714943.0
210740;201901;3759;880064.0
210745;201901;3460;769505.0
210750;201901;12939;2145873.0
210760;201901;4502;1150398.0
210770;201901;4526;1137705.0
210780;201901;5041;1184151.0
210790;201901;3114;802544.0
210800;201901;3665;886578.0
210805;201901;3243;1006052.0
210810;201901;3738;670046.0
210820;201901;4015;709223.0
210825;201901;5255;1131576.0
210830;201901;5892;1311000.0
210840;201901;2508;481231.0
210845;201901;5071;1217935.0
210850;201901;3896;1125644.0
210860;201901;13025;2552217.0
210870;201901;4991;1029372.0
210880;201901;3266;728036.0
210890;201901;2835;439055.0
210900;201901;1842;241490.0
210905;201901;1446;299629.0
210910;201901;4348;798829.0
210920;201901;2485;712777.0
210923;201901;980;215386.0
210927;201901;3984;1144697.0
210930;201901;1755;484658.0
210940;201901;3275;704561.0
210945;201901;4669;1000549.0
210950;201901;2871;548275.0
210955;201901;1003;186092.0
210960;201901;5604;979237.0
210970;201901;740;146686.0
210975;201901;1142;242672.0
210980;201901;7818;1473932.0
210990;201901;9033;1778398.0
211000;201901;9629;1902738.0
211003;201901;3828;1157743.0
211010;201901;5011;1698639.0
211020;201901;5645;1287909.0
211023;201901;1557;328611.0
211027;201901;2206;501875.0
211030;201901;2725;457428.0
211040;201901;3766;1199569.0
211050;201901;7238;1636727.0
211060;201901;5438;1353481.0
211065;201901;1475;354313.0
211070;201901;4922;1086976.0
211080;201901;764;145457.0
211085;201901;1426;248780.0
211090;201901;2517;632067.0
211100;201901;5447;1246546.0
211102;201901;2262;568853.0
211105;201901;1488;271993.0
211107;201901;3110;836267.0
211110;201901;3289;570016.0
211120;201901;24195;4246102.0
211125;201901;1380;309812.0
211130;201901;77724;1.2469483E7
211140;201901;3572;735737.0
211150;201901;6525;1358568.0
211153;201901;1441;244115.0
211157;201901;648;156362.0
211160;201901;2207;460486.0
211163;201901;1392;420484.0
211167;201901;1279;354052.0
211170;201901;5265;1110423.0
211172;201901;1643;335133.0
211174;201901;2198;575160.0
211176;201901;2531;592615.0
211178;201901;3569;796491.0
211180;201901;3090;744122.0
211190;201901;2207;630216.0
211195;201901;912;165901.0
211200;201901;1162;227519.0
211210;201901;4914;1214203.0
211220;201901;20678;3762158.0
211223;201901;3134;485310.0
211227;201901;1334;412068.0
211230;201901;4898;870628.0
211240;201901;6799;1865373.0
211245;201901;5571;1182471.0
211250;201901;10186;2535135.0
211260;201901;6191;1520767.0
211270;201901;7458;2122523.0
211280;201901;9207;1708396.0
211285;201901;962;191662.0
211290;201901;5531;1281528.0
211300;201901;5939;1524289.0
211400;201901;6452;1120056.0
220005;201901;1308;258570.0
220010;201901;921;212340.0
220020;201901;2333;447570.0
220025;201901;1496;265415.0
220027;201901;822;170645.0
220030;201901;2474;436892.0
220040;201901;4221;673423.0
220045;201901;948;269602.0
220050;201901;3242;812575.0
220060;201901;1738;325314.0
220070;201901;1672;260295.0
220080;201901;475;120207.0
220090;201901;1151;279506.0
220095;201901;505;83027.0
220100;201901;850;187065.0
220105;201901;1319;265177.0
220110;201901;2652;665810.0
220115;201901;2021;482862.0
220117;201901;820;191305.0
220120;201901;9517;2481121.0
220130;201901;787;207000.0
220140;201901;1437;207493.0
220150;201901;4886;1200210.0
220155;201901;627;132493.0
220157;201901;671;140687.0
220160;201901;1858;483041.0
220170;201901;1029;250615.0
220173;201901;1282;291421.0
220177;201901;1685;441297.0
220180;201901;624;132761.0
220190;201901;3802;754429.0
220191;201901;1006;157030.0
220192;201901;1120;246948.0
220194;201901;1195;262462.0
220196;201901;1330;271090.0
220198;201901;953;266522.0
220200;201901;3528;867995.0
220202;201901;1555;378658.0
220205;201901;1890;482958.0
220207;201901;459;89457.0
220208;201901;889;132083.0
220209;201901;1043;254856.0
220210;201901;1100;238664.0
220211;201901;1236;292386.0
220213;201901;1151;263900.0
220217;201901;1752;467333.0
220220;201901;5939;1027536.0
220225;201901;726;192239.0
220230;201901;4070;770480.0
220240;201901;2039;461159.0
220245;201901;1135;282099.0
220250;201901;2063;559821.0
220253;201901;1165;186235.0
220255;201901;1248;225176.0
220260;201901;2890;702326.0
220265;201901;893;208020.0
220270;201901;4946;930958.0
220271;201901;1060;232907.0
220272;201901;1115;249615.0
220273;201901;761;159117.0
220275;201901;1410;311253.0
220277;201901;1458;302893.0
220280;201901;1058;220982.0
220285;201901;1010;251445.0
220290;201901;3566;711324.0
220300;201901;1265;330515.0
220310;201901;1874;518880.0
220320;201901;1820;468714.0
220323;201901;999;210722.0
220325;201901;859;227958.0
220327;201901;1023;238671.0
220330;201901;2835;582853.0
220335;201901;1319;368269.0
220340;201901;999;174246.0
220342;201901;786;189471.0
220345;201901;2146;441041.0
220350;201901;1890;357028.0
220360;201901;742;170618.0
220370;201901;6790;1516044.0
220375;201901;1241;335078.0
220380;201901;1035;200771.0
220385;201901;509;101143.0
220390;201901;4071;629284.0
220400;201901;815;148480.0
220410;201901;719;154721.0
220415;201901;483;98676.0
220420;201901;1203;213635.0
220430;201901;1999;435334.0
220435;201901;1123;238897.0
220440;201901;1674;414058.0
220450;201901;1521;339216.0
220455;201901;1049;291629.0
220460;201901;697;132338.0
220465;201901;1545;284055.0
220470;201901;2330;395598.0
220480;201901;1495;228723.0
220490;201901;1833;383581.0
220500;201901;1859;303592.0
220510;201901;1536;289447.0
220515;201901;1237;223273.0
220520;201901;3496;724354.0
220525;201901;978;237726.0
220527;201901;932;206945.0
220530;201901;1011;244973.0
220535;201901;570;113859.0
220540;201901;2609;649067.0
220545;201901;1036;211241.0
220550;201901;5702;1258061.0
220551;201901;953;203292.0
220552;201901;976;254778.0
220553;201901;1053;233724.0
220554;201901;424;72328.0
220555;201901;1485;365502.0
220556;201901;679;152872.0
220557;201901;990;176715.0
220558;201901;860;215758.0
220559;201901;1038;238272.0
220560;201901;1208;266075.0
220570;201901;5073;916825.0
220580;201901;5391;1233865.0
220585;201901;1332;335258.0
220590;201901;759;128511.0
220595;201901;1940;446944.0
220600;201901;956;152904.0
220605;201901;1073;265300.0
220610;201901;2175;535419.0
220620;201901;6351;1598239.0
220630;201901;181;37975.0
220635;201901;1078;227802.0
220640;201901;1732;403876.0
220650;201901;1272;284675.0
220660;201901;1814;488655.0
220665;201901;885;251374.0
220667;201901;1145;267843.0
220669;201901;1315;228205.0
220670;201901;1448;365231.0
220672;201901;2041;441164.0
220675;201901;867;152421.0
220680;201901;2245;467116.0
220690;201901;975;188094.0
220695;201901;663;159468.0
220700;201901;5498;936604.0
220710;201901;476;106387.0
220720;201901;1469;329947.0
220730;201901;861;216058.0
220735;201901;593;110297.0
220740;201901;862;171454.0
220750;201901;2744;551416.0
220755;201901;771;156390.0
220760;201901;2182;542511.0
220770;201901;10110;1458664.0
220775;201901;922;209935.0
220777;201901;908;133787.0
220779;201901;935;211071.0
220780;201901;3972;647088.0
220785;201901;1145;229055.0
220790;201901;7363;1866562.0
220793;201901;567;141043.0
220795;201901;1042;227448.0
220800;201901;9645;1324183.0
220810;201901;2002;486312.0
220820;201901;3183;513544.0
220830;201901;5176;1161164.0
220840;201901;6432;1083375.0
220850;201901;2334;658145.0
220855;201901;442;98313.0
220860;201901;742;172006.0
220865;201901;1510;344983.0
220870;201901;1982;562719.0
220880;201901;3834;793591.0
220885;201901;903;231116.0
220887;201901;1095;200965.0
220890;201901;924;218696.0
220900;201901;1352;276997.0
220910;201901;990;215548.0
220915;201901;555;131045.0
220920;201901;900;239929.0
220930;201901;1197;311510.0
220935;201901;572;78504.0
220937;201901;900;183248.0
220940;201901;867;210599.0
220945;201901;255;73650.0
220950;201901;671;151943.0
220955;201901;1110;232720.0
220960;201901;465;103534.0
220965;201901;1315;335019.0
220970;201901;1101;263796.0
220975;201901;514;131122.0
220980;201901;819;157745.0
220985;201901;769;170324.0
220987;201901;994;245534.0
220990;201901;1154;295011.0
220995;201901;635;131748.0
220997;201901;1960;500849.0
221000;201901;3068;703227.0
221005;201901;1068;207810.0
221010;201901;769;157214.0
221020;201901;1011;221224.0
221030;201901;1087;250373.0
221035;201901;1010;238051.0
221037;201901;351;87459.0
221038;201901;289;58936.0
221039;201901;614;139398.0
221040;201901;2791;504222.0
221050;201901;2919;613803.0
221060;201901;5263;1211124.0
221062;201901;789;174393.0
221063;201901;675;105825.0
221065;201901;1932;349053.0
221070;201901;2083;390152.0
221080;201901;2215;483700.0
221090;201901;929;209284.0
221093;201901;874;126681.0
221095;201901;604;138557.0
221097;201901;460;85351.0
221100;201901;54737;1.0248912E7
221110;201901;7598;1992166.0
221120;201901;3213;681257.0
221130;201901;2266;318735.0
221135;201901;1196;247373.0
221140;201901;920;164199.0
221150;201901;649;113671.0
221160;201901;501;98335.0
221170;201901;738;113772.0
230010;201901;1854;423497.0
230015;201901;1863;445271.0
230020;201901;10080;2477776.0
230030;201901;8897;1979646.0
230040;201901;2963;712841.0
230050;201901;1042;162785.0
230060;201901;1459;379191.0
230070;201901;2023;290911.0
230075;201901;6854;1226686.0
230080;201901;1922;417767.0
230090;201901;2683;535541.0
230100;201901;10682;1896197.0
230110;201901;6492;1073135.0
230120;201901;4484;898476.0
230125;201901;1875;371297.0
230130;201901;3202;480921.0
230140;201901;2139;515442.0
230150;201901;867;144789.0
230160;201901;4475;1052666.0
230170;201901;3744;609069.0
230180;201901;1050;258687.0
230185;201901;2635;476666.0
230190;201901;6625;1037659.0
230195;201901;3619;624847.0
230200;201901;3137;584341.0
230205;201901;2699;576611.0
230210;201901;6352;1070393.0
230220;201901;9266;1930442.0
230230;201901;4662;822695.0
230240;201901;8808;2143851.0
230250;201901;6374;988841.0
230260;201901;7537;1390302.0
230270;201901;3943;582500.0
230280;201901;12814;2276839.0
230290;201901;3033;622156.0
230300;201901;3564;875664.0
230310;201901;2813;659070.0
230320;201901;4921;1254445.0
230330;201901;2773;553860.0
230340;201901;2150;478365.0
230350;201901;10195;1845571.0
230360;201901;1567;260481.0
230365;201901;2086;469700.0
230370;201901;28660;4983115.0
230380;201901;3717;816645.0
230390;201901;2159;575547.0
230393;201901;1880;450253.0
230395;201901;3432;611273.0
230400;201901;3861;772350.0
230410;201901;8022;1440925.0
230420;201901;13854;2545536.0
230423;201901;3192;817224.0
230425;201901;3678;791448.0
230426;201901;1473;368052.0
230427;201901;885;154448.0
230428;201901;5370;861942.0
230430;201901;2880;624427.0
230435;201901;3124;496219.0
230440;201901;202780;3.5946874E7
230445;201901;2415;364493.0
230450;201901;2210;432362.0
230460;201901;1495;384035.0
230465;201901;2412;414121.0
230470;201901;7664;1436148.0
230480;201901;880;208770.0
230490;201901;1354;252887.0
230495;201901;3502;552155.0
230500;201901;6337;1452300.0
230510;201901;672;109612.0
230520;201901;2774;551116.0
230523;201901;5113;733248.0
230526;201901;2386;551265.0
230530;201901;3374;589926.0
230533;201901;2719;511352.0
230535;201901;3049;660035.0
230540;201901;11039;2546569.0
230550;201901;10235;1757979.0
230560;201901;5125;1198984.0
230565;201901;1910;461344.0
230570;201901;2454;561342.0
230580;201901;7162;1180911.0
230590;201901;5414;878265.0
230600;201901;1862;292211.0
230610;201901;4520;835664.0
230620;201901;1009;201074.0
230625;201901;3358;445678.0
230630;201901;5671;899980.0
230640;201901;19231;4139919.0
230650;201901;3318;635052.0
230655;201901;7073;1493833.0
230660;201901;3923;1084170.0
230670;201901;3455;626312.0
230680;201901;1558;286100.0
230690;201901;3987;579121.0
230700;201901;5884;1035587.0
230710;201901;4298;842815.0
230720;201901;1048;187463.0
230725;201901;1974;307899.0
230730;201901;21381;3262401.0
230740;201901;3977;1039175.0
230750;201901;5157;1012882.0
230760;201901;6928;1180084.0
230763;201901;2960;676997.0
230765;201901;17690;2975361.0
230770;201901;14388;2356487.0
230780;201901;3786;691360.0
230790;201901;1967;443184.0
230800;201901;4314;751395.0
230810;201901;7712;1484807.0
230820;201901;1802;410513.0
230830;201901;5004;1156394.0
230835;201901;2557;430727.0
230837;201901;2065;415726.0
230840;201901;5769;1035564.0
230850;201901;5782;972897.0
230860;201901;3418;814667.0
230870;201901;10793;2098684.0
230880;201901;1467;382661.0
230890;201901;3077;533583.0
230900;201901;1679;263623.0
230910;201901;1878;471792.0
230920;201901;2805;713180.0
230930;201901;3703;612343.0
230940;201901;5488;1053180.0
230945;201901;4086;773808.0
230950;201901;4707;936223.0
230960;201901;6985;1094425.0
230970;201901;6468;1015139.0
230980;201901;1565;251366.0
230990;201901;986;172191.0
231000;201901;1412;290519.0
231010;201901;2165;422592.0
231020;201901;4707;852002.0
231025;201901;4511;791756.0
231030;201901;3676;548011.0
231040;201901;2044;475590.0
231050;201901;7024;1191901.0
231060;201901;1813;470303.0
231070;201901;4487;783829.0
231080;201901;2525;651253.0
231085;201901;3763;547561.0
231090;201901;2324;495311.0
231095;201901;1253;248008.0
231100;201901;1903;417814.0
231110;201901;2351;342927.0
231120;201901;1269;287143.0
231123;201901;1098;206300.0
231126;201901;3175;528905.0
231130;201901;12059;2002383.0
231135;201901;2512;449556.0
231140;201901;9260;1937934.0
231150;201901;2284;331518.0
231160;201901;3480;564159.0
231170;201901;2504;402790.0
231180;201901;6462;908882.0
231190;201901;2422;535645.0
231195;201901;2852;544648.0
231200;201901;5275;1282899.0
231210;201901;3005;688488.0
231220;201901;6702;1133968.0
231230;201901;6083;1188417.0
231240;201901;6331;1120795.0
231250;201901;857;113719.0
231260;201901;1873;331307.0
231270;201901;3871;921373.0
231280;201901;1146;268912.0
231290;201901;16889;2701753.0
231300;201901;2092;326023.0
231310;201901;3864;668243.0
231320;201901;4509;1116184.0
231325;201901;1331;192114.0
231330;201901;5074;776622.0
231335;201901;4062;1010702.0
231340;201901;11272;2157037.0
231350;201901;12146;2513213.0
231355;201901;3013;689680.0
231360;201901;4742;879203.0
231370;201901;1308;297197.0
231375;201901;3199;831768.0
231380;201901;4360;812735.0
231390;201901;2202;400890.0
231395;201901;2108;351682.0
231400;201901;6057;1431164.0
231410;201901;10400;2132835.0
240010;201901;1229;228114.0
240020;201901;6592;1195238.0
240030;201901;2027;333890.0
240040;201901;466;119706.0
240050;201901;1903;449464.0
240060;201901;906;204358.0
240070;201901;1448;261066.0
240080;201901;1754;374052.0
240090;201901;1415;337943.0
240100;201901;5622;1104928.0
240110;201901;2517;417780.0
240120;201901;1747;381330.0
240130;201901;2617;431690.0
240140;201901;1140;215110.0
240145;201901;3608;603548.0
240150;201901;622;136415.0
240160;201901;893;230291.0
240165;201901;567;95088.0
240170;201901;1335;208328.0
240180;201901;1548;268597.0
240185;201901;896;229106.0
240190;201901;708;193238.0
240200;201901;4981;773830.0
240210;201901;2037;428117.0
240220;201901;5036;1199860.0
240230;201901;3602;685711.0
240240;201901;463;82314.0
240250;201901;1972;425937.0
240260;201901;7822;1264857.0
240270;201901;1528;301505.0
240280;201901;1071;209665.0
240290;201901;702;156942.0
240300;201901;999;192846.0
240310;201901;4077;603939.0
240320;201901;1094;260720.0
240325;201901;10889;1608959.0
240330;201901;854;200948.0
240340;201901;1189;231103.0
240350;201901;1590;360651.0
240360;201901;4566;783034.0
240370;201901;990;156589.0
240375;201901;558;108964.0
240380;201901;1031;156886.0
240390;201901;429;65943.0
240400;201901;775;147263.0
240410;201901;278;53163.0
240420;201901;2588;464019.0
240430;201901;2039;381166.0
240440;201901;1609;256565.0
240450;201901;2124;459066.0
240460;201901;2062;401641.0
240470;201901;1695;256700.0
240480;201901;202;34592.0
240485;201901;1155;208233.0
240490;201901;1103;259307.0
240500;201901;1541;358189.0
240510;201901;1163;184927.0
240520;201901;840;165880.0
240530;201901;1432;250411.0
240540;201901;1603;339275.0
240550;201901;474;98662.0
240560;201901;2090;341045.0
240570;201901;978;138789.0
240580;201901;5720;1267445.0
240590;201901;429;99715.0
240600;201901;854;167448.0
240610;201901;2612;557055.0
240615;201901;607;112237.0
240620;201901;1274;249812.0
240630;201901;1288;214316.0
240640;201901;529;119725.0
240650;201901;2545;436867.0
240660;201901;2220;466780.0
240670;201901;1310;268171.0
240680;201901;919;158734.0
240690;201901;560;115739.0
240700;201901;1466;395103.0
240710;201901;8750;1447002.0
240720;201901;3133;443207.0
240725;201901;584;139217.0
240730;201901;1370;286127.0
240740;201901;1096;187883.0
240750;201901;1167;222399.0
240760;201901;809;157897.0
240770;201901;2065;467558.0
240780;201901;2642;433836.0
240790;201901;493;118391.0
240800;201901;18502;2795932.0
240810;201901;44261;7720861.0
240820;201901;3135;557962.0
240830;201901;6187;1388317.0
240840;201901;609;90341.0
240850;201901;508;78824.0
240860;201901;664;163493.0
240870;201901;646;95204.0
240880;201901;900;212318.0
240890;201901;2021;312752.0
240895;201901;1922;472811.0
240910;201901;2137;541493.0
240920;201901;384;60031.0
240930;201901;2290;420884.0
240933;201901;1192;251525.0
240940;201901;3372;533947.0
240950;201901;637;173815.0
240960;201901;469;116838.0
240970;201901;1196;244928.0
240980;201901;2086;484076.0
240990;201901;1641;311523.0
241000;201901;513;116630.0
241010;201901;1885;396243.0
241020;201901;1006;162497.0
241025;201901;1002;254839.0
241030;201901;1417;289021.0
241040;201901;1554;391939.0
241050;201901;791;196176.0
241060;201901;439;74645.0
241070;201901;419;89244.0
241080;201901;606;162888.0
241090;201901;1257;342245.0
241100;201901;647;121393.0
241105;201901;451;64923.0
241110;201901;482;96374.0
241120;201901;4180;658903.0
241140;201901;1888;262869.0
241142;201901;320;63251.0
241150;201901;3997;643718.0
241160;201901;534;94678.0
241170;201901;890;173448.0
241180;201901;445;75056.0
241190;201901;631;147496.0
241200;201901;9881;1602564.0
241210;201901;623;102345.0
241220;201901;4682;743830.0
241230;201901;2072;306730.0
241240;201901;353;81127.0
241250;201901;3221;826125.0
241255;201901;1256;263773.0
241260;201901;2805;674418.0
241270;201901;1088;230289.0
241280;201901;1520;272471.0
241290;201901;2008;409972.0
241300;201901;741;155469.0
241310;201901;1376;338048.0
241320;201901;538;99024.0
241330;201901;1119;295128.0
241335;201901;2179;466337.0
241340;201901;698;104540.0
241350;201901;1321;260235.0
241355;201901;788;189549.0
241360;201901;1074;193225.0
241370;201901;700;114122.0
241380;201901;301;52335.0
241390;201901;1898;337033.0
241400;201901;2472;553500.0
241410;201901;1332;232145.0
241415;201901;967;198826.0
241420;201901;1109;179969.0
241430;201901;228;47838.0
241440;201901;4962;929240.0
241445;201901;826;169542.0
241450;201901;1787;314808.0
241460;201901;2077;313561.0
241470;201901;877;216983.0
241475;201901;639;158739.0
241480;201901;1275;162393.0
241490;201901;343;68859.0
241500;201901;573;159429.0
250010;201901;1592;415542.0
250020;201901;840;197393.0
250030;201901;4745;831422.0
250040;201901;2549;470252.0
250050;201901;2580;583873.0
250053;201901;764;120831.0
250057;201901;524;183081.0
250060;201901;3764;648119.0
250070;201901;2620;679717.0
250073;201901;460;113889.0
250077;201901;1198;252568.0
250080;201901;3298;638239.0
250090;201901;2187;380523.0
250100;201901;2698;500260.0
250110;201901;3451;599302.0
250115;201901;328;87488.0
250120;201901;1172;326241.0
250130;201901;3748;996606.0
250135;201901;899;217242.0
250140;201901;1679;392206.0
250150;201901;3364;810892.0
250153;201901;944;207446.0
250157;201901;1194;229752.0
250160;201901;2688;632259.0
250170;201901;1318;288723.0
250180;201901;11710;2046504.0
250190;201901;2482;441199.0
250200;201901;1293;275685.0
250205;201901;544;161509.0
250210;201901;1086;264768.0
250215;201901;753;130984.0
250220;201901;406;101209.0
250230;201901;859;175156.0
250240;201901;1605;374604.0
250250;201901;3113;697030.0
250260;201901;1102;252851.0
250270;201901;787;167179.0
250280;201901;2198;404496.0
250290;201901;1063;261221.0
250300;201901;4097;765714.0
250310;201901;735;106604.0
250320;201901;7106;1467499.0
250330;201901;1529;309256.0
250340;201901;762;179248.0
250350;201901;2918;691159.0
250355;201901;1494;440415.0
250360;201901;1268;268397.0
250370;201901;8262;1860516.0
250375;201901;795;204955.0
250380;201901;1169;240478.0
250390;201901;1081;190105.0
250400;201901;24367;3260027.0
250403;201901;1140;257754.0
250407;201901;724;113014.0
250410;201901;425;84341.0
250415;201901;1304;327835.0
250420;201901;943;257251.0
